Time,Mx_f,My_f,Mz_f,B_z,Coeff of Exc. Pulse
0.001,-0.0003417290605717681,0.7283798727316659,0.6846853604103658,-1,555
0.002,-0.02069995727811537,0.8855644021145599,0.4616989904083535,-20,312
0.008,-0.02600363713255511,0.6713687033193337,-0.726607681432822,-14,655
0.003,0.01732500283065961,0.7210811475584787,-0.6871504675769725,8,595
0.012,-0.02217442783171755,-0.5166426033409539,-0.8375784568553735,-19,637
0.006,-0.0022768404945180654,0.9268743598260522,0.35575637991027836,-12,409
0.003,-0.008688069713039582,0.7837889706897255,-0.614959680528568,-4,145
0.001,-0.004135681562935954,0.7737803683902775,0.6328318408244415,-7,260
0.012,-0.006610136602891748,0.8249104683848685,0.5384451015386209,-2,492
0.005,-0.010702985005181596,-0.9762221180542944,0.17983238726221365,-16,745
0.013,-0.01338845231699058,0.464485705933541,0.8667686770479484,-1,693
0.008,0.015838016348485414,-0.6220178370293696,0.7681144984557902,19,445
0.01,-0.008925305939460441,-0.9785464561849615,-0.12443829904638751,-10,594
0.008,-0.004007152403342921,-0.29499751577700245,0.9442930169113046,3,955
0.008,0.006227581563521396,0.9573189090458627,0.2521930655356064,12,988
0.015,0.06661925350998599,-0.9306405894314864,-0.3002697027001522,16,383
0.006,-0.0035170341842977377,-0.5461693685164694,0.8274574059551669,-10,718
0.006,0.0031030640105571554,-0.415422310533122,-0.9009908013056439,3,652
0.015,0.01136222643683862,-0.7658540186520683,0.6104603814128647,-16,436
0.015,-0.0014653305451353058,-0.7166718218187932,-0.6689938471649097,-5,716
0.009,-0.01931423264913297,-0.26838717093889763,0.9503768796279869,6,194
0.004,0.010593377346292725,-0.6920834369060108,-0.7143316363900197,15,486
0.011,0.011849075045167128,-0.18392560308927935,-0.9682856354173307,15,637
0.007,0.0011980521490532188,0.9914105667577475,0.0011211965080020897,-2,995
0.003,0.013539385736885585,-0.8789645903448784,-0.46798891214214955,10,719
0.002,-0.0074295130814192745,0.8913527085659912,-0.4480525734548174,-5,252
0.005,0.03312865848473031,0.7683385264797492,-0.6294124366355888,9,323
0.009,0.0039972187482043686,-0.5153638867573954,0.8420694663474864,-15,328
0.014,-0.03240033545558658,0.743020571860678,-0.6412648943828385,-13,387
0.014,-0.03285380036981631,-0.39932667873830713,-0.8963047041993865,-19,357
0.003,-0.007766076351074358,-0.9954830236043883,-0.018144172216771504,-2,898
0.001,0.011585693697942816,0.9985976892491412,-0.02832097663324816,17,642
0.003,0.009859130570352027,-0.9635169041140029,-0.2512088058619085,15,975
0.003,-0.0003590983383782599,-0.9865985434340867,0.13380248617093407,-2,915
0.004,-0.0011406537221854952,-0.7697091900409527,-0.6299248745557632,2,768
0.004,-2.5025169248711385e-05,0.0569185151378072,0.9931809999619696,-19,932
0.004,0.05474240860293473,0.6725592964766975,-0.7310861511016368,19,323
0.003,0.0024292565924713995,-0.349295039138397,-0.9328185510281602,-1,714
0.005,-0.02943450883556021,-0.6456659214399231,-0.7543358046656458,-17,170
0.004,-0.0020956021482635935,-0.9530294956454104,-0.2837994813488739,-12,350
0.012,0.016010441366746068,0.7099267661655861,0.6824122223389966,18,954
0.011,-0.0325734506153459,0.9177394256975563,-0.35937560206786645,-15,309
0.013,0.0380753939309286,-0.4966686972855221,-0.8475147578833253,18,349
0.004,-0.03128078045012824,-0.9784000905375204,-0.17445190293825524,-19,632
0.004,-0.003361395806483098,-0.8319386160778794,0.5442097830479945,-12,718
0.008,0.001677003628272793,-0.9743180370892323,-0.16782484883036278,6,433
0.014,0.008576206125892742,-0.8313219969806479,0.5213420308633867,13,898
0.002,0.023116722866241963,-0.43001478803931953,-0.8996177307257786,18,818
0.008,0.0013955562670925135,0.4012542656985298,0.9048914431199011,-12,856
0.007,0.013238792277228068,-0.8540760291354719,-0.5018464388580888,15,965
0.01,0.02529492790755625,0.07442352961988329,-0.9838184177229968,10,353
0.014,-0.0439764995455948,-0.9799630898342093,0.008863555969890774,-1,453
0.001,0.006042512617444272,0.6473625536915103,0.7618219195623873,16,250
0.011,0.003508499298504055,-0.5029527203377625,0.8472511179794879,10,900
0.002,0.0070969004320477974,0.7680831570243479,-0.6364070234950545,5,964
0.011,-0.010381902813025248,0.00831298748826953,-0.985573731176504,-8,427
0.001,0.002900232831445686,0.8839105261779123,0.4664878604781016,6,947
0.008,0.00332665664035113,-0.893065268034381,0.42484826216789434,11,751
0.002,-0.0142470712923033,0.9432882352566282,-0.3249025065143593,-9,638
0.005,-0.003962747217552099,0.5629594360831781,0.8191410950137455,-19,622
0.008,-0.0037746236527182253,-0.8930744394680549,-0.4256427359484704,1,673
0.003,-0.011087831675156427,0.5216541474948378,-0.8485022123558661,-4,214
0.013,-0.010404275824158784,-0.5153719941586345,-0.8370734692834363,-1,722
0.009,-0.0026667326184311993,-0.4937870604761985,0.8549536333642619,7,469
0.006,-0.015029679759250987,-0.9778199486771711,0.16199321354946392,-2,281
0.005,0.0019322824847780287,0.7534385312924138,-0.6476456721193891,1,827
0.008,0.0028497445514992677,-0.6970787330049355,-0.7022359223263489,3,768
0.002,0.028479037234645902,0.30636934154626605,-0.9487237013981902,20,610
0.005,-0.013420772803930968,0.61351339645136,-0.7813081140874089,-14,806
0.014,-0.002811303768546737,0.21040448345509433,0.959184636720682,-14,874
0.012,0.040631150024565924,-0.1028515861358422,-0.9781412120516859,20,606
0.011,0.000179278370068458,0.11535481726251903,0.979024152378689,-16,502
0.008,-0.009806405844567568,-0.48734389887592316,0.8602170822904922,-1,419
0.004,-0.0129005887458345,-0.9879632213089993,0.1103017572859878,-16,777
0.005,0.03849881690621824,-0.24753643728222724,-0.9613637718039804,12,546
0.015,-0.009778720675905279,0.9728734917776604,0.12486911278358834,-11,784
0.004,-0.0017786000413556509,-0.989543806978536,-0.09693234912111497,1,492
0.003,0.006365102354041751,-0.7320720883824668,0.6747656006310313,19,876
0.006,-0.01504817490021592,-0.9889044058450202,-0.06879977400551582,-11,117
0.007,-0.007463319938686502,0.9912791488028411,0.015026563579965332,-10,127
0.001,-0.0023707934285969547,0.6676962519222167,0.7440612607187662,-5,141
0.011,0.007636466979791416,0.7616636481663218,0.6262944805530023,10,956
0.004,4.614911180489039e-05,0.3844900190378714,0.9177694977051207,1,851
0.002,0.011188800463451505,0.928724817583993,0.36719412866358203,11,384
0.008,-0.022624095801507288,0.4227181929923993,-0.8944389369979389,-12,334
0.004,-0.00019937268780387057,-0.07854154066340824,0.991591488104366,-10,585
0.002,-0.019547946872177282,0.5536209960788585,-0.8294160302398957,-14,688
0.011,-0.009166921059708713,0.6277806394744669,0.7613272499682479,-6,451
0.008,0.02778593085307514,0.8698796296271916,-0.47143977691577366,11,899
0.014,0.0073081549542707794,0.19032010548206757,-0.9631262529901985,2,309
0.006,-0.003918426760688987,0.60276093054831,0.7888311421091335,2,432
0.005,0.0014082926287534545,-0.2720664081715207,0.9551733973153981,18,340
0.004,-0.0001272910589799193,-0.22403187083971568,0.969011158485715,4,834
0.007,0.007797129948727563,-0.6870029002480161,-0.713884630918751,5,935
0.011,0.00011764719971302712,0.2591195640355824,0.9511968770082074,18,980
0.011,-0.03730340980555281,-0.3628859654132391,-0.9156706516309581,-19,157
0.012,0.0063915159319542685,-0.422388222693714,-0.8891161379162301,12,977
0.002,-0.002453011330829354,-0.11109637087101851,-0.9911719374105162,1,974
0.006,-0.00872048189128801,-0.9907795106273085,-0.033456332069484,-10,238
0.012,0.010346976963528914,0.00384080512599258,-0.9843086795294939,0,641
0.007,0.05117780197670958,-0.5160766524693564,-0.8442305783109232,20,384
0.008,0.054575879573909636,-0.5449529685694077,-0.8240797871557096,8,320
0.001,0.006807007614381294,0.739860498279088,0.6722103325026973,17,207
0.014,0.01866633494095834,0.9118589796414137,-0.3643333014826909,-3,400
0.013,-0.007957769170411744,-0.9714290118468647,0.14717430383452454,1,672
0.001,-0.004818364419203817,0.7948078085292519,0.606164169499964,-11,606
0.011,-0.04612311253803211,-0.21776978573116765,-0.9602057465754131,-12,599
0.007,-0.0007688968043394237,0.12800600481081795,0.9827346020224917,-17,624
0.005,-0.0015665110255074666,-0.9864338752603404,-0.11282941231828986,0,731
0.005,-0.004589866333323043,0.7858800515326962,0.6086632209746754,-18,908
0.009,-0.0012500370658043696,-0.9031648885398837,0.3995742010125355,-16,756
0.005,0.005637985601208912,-0.5419168033763127,-0.8325698638331017,9,223
0.011,0.009156654062153663,-0.9029088064343703,0.39325518418600613,5,905
0.013,0.0009847134022802563,0.06775147233259649,0.9808368454632039,-3,789
0.011,-0.003888854020753461,-0.970410391720771,-0.16977158726889302,0,375
0.015,0.025346115448904777,0.38124558020901866,0.9036016856126243,17,545
0.002,-0.020023573311023796,-0.2097068289573032,-0.9748823683688715,-18,768
0.005,0.010929852135504656,0.918867869063637,-0.3780592790451971,17,783
0.005,0.0007728435461049261,-0.44235940568001175,-0.8895256125728956,2,491
0.012,-0.002409994344122703,0.9824087842299811,-0.06938101867969208,-12,917
0.002,-0.025150617577434736,-0.009783736741000384,-0.9970127591067484,-19,790
0.007,0.01441502187108409,-0.988515528307428,-0.051630386614983356,8,187
0.004,0.003055191607126291,-0.8298956716159801,0.5473235798463069,4,417
0.011,0.008464763320397339,-0.9555170564894573,0.23869679196866822,6,889
0.008,0.03777957050761816,-0.7046940489750965,-0.6933623046257501,13,139
0.004,-0.0004020526334205032,-0.14584232731647276,0.9838889221740694,-5,587
0.002,0.0035614746258696983,0.8627349856253128,0.5036337312935255,7,328
0.005,0.010721204957926018,0.19786177987815534,-0.9734917214291859,10,996
0.006,0.004429568978895297,-0.6138821600544607,0.778447285010222,1,417
0.007,0.0024824353893432944,-0.3108963442159869,0.9403201243811503,3,650
0.005,0.013342154457435005,0.3081774877556699,-0.9443516832731914,13,928
0.006,0.014289827434305454,-0.3110073364745005,-0.9420496075983696,9,204
0.011,-0.03792138435089908,-0.03507166638500444,-0.9843087364646643,-19,410
0.007,-0.008674927454492675,0.8371797818538668,0.530756148822353,-18,961
0.004,-0.028598065242037257,0.7103153483954698,-0.6960861642051508,-10,442
0.008,-0.0019081786005443696,-0.8444771627608174,0.5147108500089738,10,668
0.012,-0.010148366701491402,0.9216308324650939,0.3476594349328832,-20,258
0.005,0.0026265958524863938,-0.8067715627057777,0.5783824969782247,5,860
0.015,0.011629867196133275,-0.9779852324833957,0.06297884599941975,20,792
0.012,-0.006589718418494992,0.9820530921288704,-0.0719756421627331,12,977
0.002,0.02487231005184154,0.991918232528346,0.11019491902304616,20,517
0.001,-0.00012550810841313083,0.5690199724381247,0.8220881945746682,0,238
0.012,-0.009348403400737088,0.24035623376840815,-0.9545190786035651,-4,290
0.01,0.002213777704528758,-0.9604440797755497,0.22534005335909657,7,927
0.013,0.04501040595202322,-0.9784952129026974,0.07727260157752176,20,603
0.01,0.02997566429673725,0.9722042493570836,-0.16941764629733191,11,491
0.004,-0.038053564048127334,0.7963006034361665,-0.5955014108738955,-14,226
0.002,0.012429783941297323,0.8300606923396513,-0.553156734148286,9,272
0.001,-0.0012689752644726784,0.5466431302074761,0.8371524439640993,-5,424
0.013,0.000799979490780936,-0.7648696280934277,-0.6173996114610538,10,568
0.013,-0.014953999291901277,0.7125488815008777,0.6782407946131792,-14,667
0.001,-0.005051803295177042,0.8768175090568939,0.47969428247715884,-8,205
0.01,-0.005685576123109173,0.8246306080888138,-0.5425171475640338,-9,776
0.014,-0.002927671772384546,-0.6566525799639167,0.7290880572090709,18,827
0.005,0.007887748210458484,-0.7511537242099973,0.6489850262634878,13,643
0.015,-0.028940226294301666,-0.7922616896177932,-0.5766661134030983,-10,742
0.009,-0.019374589443813272,-0.9844293226005073,-0.07904003787392289,-7,905
0.005,-0.007415915242272291,-0.9735336678663866,0.19399006439876146,-9,215
0.008,-0.05805275377533495,-0.9865039312515913,-0.024564035544377395,0,113
0.003,0.0007939316818747808,0.42433034046393303,-0.9011660963618755,1,577
0.001,-0.0036053205829151645,0.9964230029392456,0.07351630075573523,-7,505
0.003,0.04232584209617545,0.8528108099052296,-0.5135472538338834,20,595
0.004,8.428251492636991e-05,-0.39011466359483093,0.914712920169646,-11,856
0.014,0.019421776802269867,0.8270779224521746,0.5297495760486122,17,591
0.008,0.015685747259685013,0.50040177413738,-0.8535820511588934,10,730
0.013,0.00963630705770319,0.1969602832375137,-0.963094192296537,5,501
0.012,-0.017580652003086866,-0.6492111664025999,-0.7396564488785217,-20,822
0.01,0.018586599268302792,-0.9861986878300388,0.005226650388382069,-18,330
0.001,-0.010802052773754286,0.9930956592624635,-0.10804266835951469,-16,927
0.013,0.020547753156807798,0.9637396720153665,0.19646556515920122,-9,251
0.008,0.00808914058535882,0.9575102018654916,-0.2513535735547145,12,433
0.015,-0.08225543551493054,-0.9733516376050563,-0.07891593425657913,-20,710
0.014,-0.0030009953146655447,-0.28985648801579744,0.9378030804321461,20,985
0.015,-0.00846801844505548,-0.2824366146984013,0.9384338827048813,-18,436
0.015,-0.004500125288387286,-0.8057303634109984,-0.5582129629705077,3,471
0.002,-0.02398516124224551,0.2835709285736021,-0.95590861887742,-17,857
0.012,0.006196625492223223,0.6291556695204747,0.7579049427020026,11,273
0.01,0.06171779758933482,-0.9329808125164831,-0.3131499079995257,7,165
0.008,0.006401368290756006,0.5095463906770256,0.8491079018317033,7,137
0.015,0.01723149831185871,0.967830334142084,-0.15796752448560275,20,904
0.007,-0.001415015146087051,-0.3757187636397142,0.9162451417258072,-8,128
0.01,-0.01255184007304674,-0.7809216726657154,-0.6031362765841614,-12,904
0.002,-0.002887034015649085,0.6918824192057095,0.7211799667662735,-7,277
0.002,-0.018037789976935562,0.34984279365255294,-0.9338297778270195,-13,575
0.01,0.019349347732847806,-0.449774751098872,-0.8782912806811756,12,857
0.003,0.027289844002632676,0.013387704851284616,-0.9956036382691404,15,905
0.003,0.03190195044738274,-0.5058259821103755,-0.8574644063833229,20,480
0.012,0.005991754164689994,0.1493162865453531,0.9733276238664708,-12,273
0.013,0.011282377134771166,-0.9127382722788515,0.36250134972121645,1,187
0.008,-0.000758277335327145,0.32414046905360144,0.9354900027640471,-16,121
0.001,0.005093941265555871,0.7145355292755664,0.699123201150784,15,172
0.003,0.04227765435246972,0.9898309817856141,-0.1119344128888242,20,355
0.008,0.0062545873000990505,-0.6448875271044208,0.7498709833637839,-15,509
0.014,-0.001340934541921231,-0.8743048142048307,0.4452213968036616,3,751
0.003,0.0023501302847241164,0.33028937644875356,-0.9397025072069968,2,810
0.008,-0.017800852663398186,0.5672271897124275,-0.8106922516749984,-11,423
0.008,0.039067670214698036,-0.5314551318625632,-0.8337856106846804,20,302
0.007,0.003320284345801519,0.6976723191475706,0.7046742667810145,19,263
0.013,-0.00744900966513071,-0.8927373371782584,0.4093531569908827,-10,732
0.006,0.0033834189854103185,0.21857311934654997,-0.9677489680430046,3,186
0.004,0.00016887945416069276,-0.15360482205809622,0.9827000940749274,-12,655
0.001,-0.007564381856055041,0.9060460095496408,0.42173526854939275,-16,171
0.007,-0.011502137391322323,0.3754900374121556,-0.9168766926833277,-7,958
0.007,0.012926195336566174,0.9289886769263032,-0.3452790554230893,12,774
0.013,-0.0002531944842317151,-0.17924272112507633,0.9664371992233457,8,738
0.008,0.0024083683434789472,0.5539766498935619,0.8204408341380022,-16,699
0.011,-0.05514963277381426,-0.4114855148277453,-0.8939535780294176,-19,230
0.011,0.009635137999413816,-0.9250264674741676,-0.3395571621705878,11,706
0.008,-0.007312039104648342,0.6136551853172729,0.7773222294505856,-7,327
0.009,-0.010759453239106225,-0.9864497606866711,0.052671817962266665,-18,929
0.008,0.0011316533307443367,-0.7712365611654382,-0.6198167702628704,1,604
0.008,0.015137892828756206,-0.8043323932682767,0.5752446597289368,17,739
0.006,-0.006061759223913496,0.9351394842890767,0.33335400741474,-18,964
0.003,-0.02482847792233654,-0.3748213816139555,-0.9225241716337488,-19,688
0.007,-0.003170743828775015,-0.3622349881637217,0.9216752153849367,-13,320
0.007,0.009307282743418918,-0.9467066494084022,-0.2901206651940361,-7,455
0.013,0.02015856213370902,-0.9802328864039253,-0.06185680951331798,-10,665
0.012,0.020803717103195264,-0.33897818017147935,0.9229955919366214,-6,238
0.007,5.120722171081942e-05,0.25655198050423333,0.9574329977168461,-5,599
0.002,0.02275850328644219,0.9758258402017745,-0.2075183672315194,17,100
0.008,-0.013700555460988804,-0.9650954450243492,-0.21665148424478403,-12,675
0.006,0.01333350293059566,-0.8326187544732189,0.5376418206666058,10,567
0.012,0.12025711514838279,-0.8939066855825073,-0.3919124863615007,13,118
0.001,-0.008793528943408568,0.8724373738613771,0.487576773273825,-17,154
0.012,0.004372921866600329,0.8778868035508338,0.44690380140114333,9,337
0.006,0.021058195013417342,0.011032803021051585,-0.9918696745454305,17,632
0.013,-0.014822917687807293,0.34794194356936337,-0.9193270410099806,-16,718
0.013,-0.03276682399601243,-0.25187936094115804,-0.9497063983837751,-7,391
0.008,0.009160678222901663,-0.8601229744206574,-0.48881798426038053,1,925
0.008,-0.09200035968713788,-0.9665689280264936,-0.18649015337020688,-7,357
0.009,0.025662754713981356,-0.891764848080929,0.423629871040274,-9,353
0.009,-0.00435720740394216,0.9611686682224262,-0.23189663683654765,-17,233
0.01,0.0029654763955725087,-0.7663032368010131,0.6212596947633685,15,801
0.01,-0.013268244727243077,-0.5850719525104241,-0.7946762726364357,-12,875
0.013,-0.018469048551440458,0.46525150883147703,-0.8658324630528668,-14,910
0.003,-0.02117054632210576,-0.6351664031729718,-0.7669234363306416,-15,651
0.014,0.003598352199988343,0.17306074066830054,0.9665828170709763,-8,984
0.005,-0.0043876563495352195,0.756584225619437,-0.6439581903994402,-8,738
0.006,0.009083420571346094,0.7653129302501487,0.6324124223525545,5,205
0.001,0.005563419980191749,0.6296914530441136,0.7765149210454945,18,525
0.01,4.7701756647388445e-05,0.0033998417538595033,0.9869586175273891,6,773
0.003,0.01584995848126106,0.4483729081940635,-0.8893121413101832,8,243
0.007,-0.001023321489793446,-0.9661216495762156,-0.21670975885066707,2,340
0.015,-0.01665064354646829,-0.6548073313560945,-0.7295120769859355,-13,407
0.01,-0.015669324491316774,-0.9252525417260216,0.3411020232356722,11,266
0.001,-0.0037585249792506372,0.8263262291013613,0.5623744654528366,-8,173
0.005,0.00295135947200488,-0.5297641182983834,0.8397539856759845,16,423
0.002,-0.01387265130546,0.31035641660109603,-0.9477535615609202,-10,434
0.008,-0.018534196023958963,-0.9524312893444431,-0.2649683424620607,-20,206
0.009,0.02793531458762238,0.6731926845450225,-0.7230896929202428,9,631
0.007,-0.016220543103690994,-0.5921136611681339,-0.7942694499920522,-14,612
0.01,-0.00011959046596944422,0.022273550118904292,0.9867328290526882,6,399
0.007,-0.023307095916964983,-0.28406905097828494,-0.948979787861155,-17,428
0.01,0.009312824823651153,0.9758855852225505,0.15329839804695966,-7,155
0.012,-0.009506378030083754,0.9284627661497888,-0.3285379813976786,-6,134
0.003,-0.010948814642527135,0.9292902701616393,0.36402794796776927,-8,279
0.009,0.00261354405375424,-0.5774866360497769,0.8013297396312461,13,659
0.003,-0.007812432436093541,-0.9952900677770822,-0.026801569678378965,-16,744
0.003,0.006306831826758546,-0.8555456562988114,-0.5097242367993529,9,743
0.005,-0.014323215446709983,0.81126336236619,-0.5739745455525095,-5,252
0.01,-0.04225757737837283,0.09283911695200286,-0.9816651878995921,-19,212
0.01,0.04242137830969543,0.4149266468426661,-0.8944984824665557,20,350
0.004,0.0010365215535672015,-0.9349361690473529,0.3379058400506091,2,430
0.002,0.014309201634665989,0.8197243054634927,0.57102524084388,17,199
0.012,0.024603333425456494,-0.5644652936978947,0.8052502418533073,1,218
0.006,0.07633423569191138,0.5701856357526378,-0.8084515285948364,16,196
0.003,0.0016940155918375437,0.4052855512571351,-0.9098859189671044,2,771
0.015,-0.02436611308580483,-0.4481033976921065,0.8701488383147719,-2,140
0.008,0.025378049080328074,0.9530010703643449,-0.2668154768058676,8,166
0.004,-0.0022991193617994113,-0.4046803243091008,0.9083464207249683,-12,797
0.015,-0.0006374447293617482,-0.34563206141672975,0.9171822000936556,-9,690
0.004,-0.0080095453237377,-0.9923597155609644,-0.06095826033426535,-11,530
0.015,-0.016700808164052398,0.40692404831590273,-0.8919235253096676,-15,730
0.013,-0.027523644953980506,-0.949615988888748,-0.2507564329468428,7,229
0.011,-0.013689927705410977,0.9626297071211307,0.2164188373055884,6,270
0.001,-0.002106310380971083,0.6156554957617819,0.7877212633975307,-11,529
0.009,3.111349948693151e-05,-0.1704382810678492,0.9732844814120181,3,810
0.011,0.046990727185554686,-0.7479493499044073,0.637673732669926,17,378
0.008,0.0016787482019588573,-0.44156468100817314,0.8851648767382688,6,883
0.001,0.0018836465141763292,0.9402450377431444,0.3385692067754749,3,991
0.01,-0.011349895536161522,0.9872639717890224,-0.011553756376567987,-2,701
0.001,0.010042032501789306,0.8680094880886852,0.4954073076479256,18,238
0.002,-0.01440998833346287,0.9584305598139363,-0.2772413082139828,-12,679
0.014,0.02259892756216523,-0.9490588564421497,-0.2489648178253413,6,438
0.002,-0.020134783919794855,0.9424396777299949,0.3297897691462765,-18,357
0.004,-0.047294047941014467,0.28067310477550667,-0.9531571214084646,-19,179
0.012,0.04286122589890478,0.7646842788286481,-0.6187381069083454,5,486
0.011,0.025331864275926555,-0.06349604912899967,-0.9832931300977367,18,855
0.007,-0.029676860343246163,0.3811143693660101,-0.9141434019535037,-20,756
0.006,-0.014068867320426285,0.730680327237214,-0.6711532055668884,-15,501
0.013,0.021022069164930903,-0.018962640416471825,-0.9826734031147564,13,468
0.004,0.013014928543046403,-0.7821436397224039,-0.6142643178671722,5,265
0.001,0.0020990475122074593,0.5483096667743083,0.8360588043713191,10,462
0.007,0.02721745364462448,-0.21044869698260038,-0.9678700318841099,18,843
0.014,-0.04911203051528802,0.8762309628576823,0.4420266701851499,11,511
0.013,0.0005867918223186729,0.12762353809769938,0.974878691948102,-12,700
0.013,0.00013059720674105536,0.1908498932823097,0.9645529994442359,-10,640
0.013,0.012642134862275702,-0.2928878380240283,-0.9383569962435988,6,918
0.002,-0.007343741913299402,0.827859095061194,-0.5565319601962863,-5,549
0.002,0.02315821770472922,0.8209008189488711,-0.566306161263185,16,845
0.01,-0.11283198164480521,-0.9167985484590163,-0.3451926537188983,-10,176
0.014,-0.03202651728224916,-0.5887364247762108,-0.784993593681349,-19,678
0.007,0.004452929814846057,-0.6820858133375332,-0.7186153500793588,6,672
0.014,0.0025578663935006294,-0.35320350047716403,0.9156874778497246,17,434
0.01,0.03871325557057601,-0.8873757436196871,0.426597030563656,8,163
0.013,-0.09095705873594863,-0.9398918119807417,-0.26895738937547853,7,159
0.013,0.009383452419186401,-0.7246412768861065,-0.6641254388560812,-16,773
0.005,0.03953196942898711,-0.8496879724181289,-0.5127029275736347,16,470
0.007,0.011538008859505205,0.84041187076215,-0.5251043635085976,11,457
0.013,0.03305960289712831,0.6422745051608838,0.7453565979439252,7,254
0.001,-0.005534575069501378,0.9934699067613936,0.10635555914936502,-8,510
0.012,-0.012197890295559562,-0.812292221598823,-0.5556424998418673,-4,596
0.014,-0.0011811998477705588,0.6038422435112147,0.7750933730005732,-7,165
0.012,-0.03994882519108085,0.5746149357645137,0.7997183562797032,7,175
0.012,0.011790721845316104,0.7831689197929661,-0.5963960820396562,18,775
0.015,-0.00021064465878517242,0.020672366554409488,0.9803339342582182,17,235
0.006,0.0004525351419242798,-0.45379201975810396,0.8816413577707657,4,191
0.01,0.0028873377869626515,-0.6386457148266214,-0.7523806415568247,-2,810
0.009,0.023017603312259948,-0.450430952793681,-0.8793303486368809,18,852
0.01,-0.028770267102069792,0.46099625054708687,-0.8722196782563695,-12,651
0.002,0.022367960036311862,-0.05368716780411199,-0.9956823985182299,19,691
0.003,-0.03059018308777891,0.18288860473556642,-0.978646984475132,-14,732
0.008,0.006254774654057704,-0.9400173766094359,-0.30816308929497854,-4,927
